Random500
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
						
0	55.179139	8.749196	0	0	1236	0
1	55.58866602	8.98256114	0	0	1236	0
2	56.11758898	8.77631721	0	0	1236	0
3	55.87980655	9.02069012	0	0	1236	0
4	56.46786022	10.15187434	0	0	1236	0
5	56.78868223	9.6314021	0	0	1236	0
6	55.09213876	9.41740446	0	0	1236	0
7	55.264818	9.402603	0	0	1236	0
8	56.421894	9.413922	1	0	1236	90
9	57.640213	10.452077	1	0	1236	90
10	56.944621	9.298751	1	0	1236	90
11	57.034417	9.829064	1	0	1236	90
12	56.066242	10.030973	1	0	1236	90
13	55.222778	9.011450	1	0	1236	90
14	56.168825	8.274325	1	0	1236	90
15	56.427138	10.446787	1	0	1236	90
16	55.917624	9.730793	1	0	1236	90
17	57.044052	8.793006	1	0	1236	90
18	56.337554	10.815605	1	0	1236	90
19	56.610681	9.955088	1	0	1236	90
20	56.852659	9.245336	1	0	1236	90
21	57.527906	10.185042	1	0	1236	90
22	56.015437	9.100753	1	0	1236	90
23	55.684528	9.045800	1	0	1236	90
24	55.717669	9.548897	1	0	1236	90
25	55.395422	8.905141	1	0	1236	90
26	57.519391	10.415506	1	0	1236	90
27	57.168551	10.013505	1	0	1236	90
28	56.031003	9.919737	1	0	1236	90
29	57.086974	10.171862	1	0	1236	90
30	56.397692	10.857175	1	0	1236	90
31	56.940619	9.683079	1	0	1236	90
32	55.171597	9.284114	1	0	1236	90
33	55.589257	8.353030	1	0	1236	90
34	56.999816	10.090548	1	0	1236	90
35	57.205232	9.873621	1	0	1236	90
36	56.194889	8.990198	1	0	1236	90
37	55.075003	9.008266	1	0	1236	90
38	56.885253	10.037280	1	0	1236	90
39	55.840477	9.577184	1	0	1236	90
40	56.381380	10.131917	1	0	1236	90
41	55.946699	9.203075	1	0	1236	90
42	56.295031	10.102476	1	0	1236	90
43	55.580865	8.374748	1	0	1236	90
44	57.395511	10.101042	1	0	1236	90
45	56.621584	9.318032	1	0	1236	90
46	57.142463	9.448685	1	0	1236	90
47	56.284559	8.764373	1	0	1236	90
48	54.966983	9.593204	1	0	1236	90
49	57.133912	9.470562	1	0	1236	90
50	55.915723	9.531176	1	0	1236	90
51	55.448039	9.378563	1	0	1236	90
52	56.705589	8.663105	1	0	1236	90
53	57.520116	10.432026	1	0	1236	90
54	55.633597	9.507899	1	0	1236	90
55	56.309347	8.738854	1	0	1236	90
56	55.150793	8.775730	1	0	1236	90
57	57.484740	9.926477	1	0	1236	90
58	55.999481	9.302411	1	0	1236	90
59	56.936509	9.327790	1	0	1236	90
60	56.714596	9.121668	1	0	1236	90
61	55.990257	9.311152	1	0	1236	90
62	56.112847	10.104346	1	0	1236	90
63	55.987200	9.026063	1	0	1236	90
64	56.318428	10.645989	1	0	1236	90
65	56.363787	8.852515	1	0	1236	90
66	55.446765	9.088570	1	0	1236	90
67	55.502557	8.939631	1	0	1236	90
68	55.455178	8.903561	1	0	1236	90
69	56.383389	10.589916	1	0	1236	90
70	55.800004	9.789187	1	0	1236	90
71	55.389916	9.039131	1	0	1236	90
72	56.465549	9.396205	1	0	1236	90
73	56.444796	8.733444	1	0	1236	90
74	57.215494	10.325250	1	0	1236	90
75	55.422890	8.750339	1	0	1236	90
76	55.432992	9.507719	1	0	1236	90
77	56.327772	10.322820	1	0	1236	90
78	55.930112	9.693773	1	0	1236	90
79	57.344844	9.734593	1	0	1236	90
80	56.291042	10.012521	1	0	1236	90
81	55.710152	9.209746	1	0	1236	90
82	55.793028	8.702954	1	0	1236	90
83	56.062688	9.964992	1	0	1236	90
84	56.025222	8.975904	1	0	1236	90
85	56.945596	8.856425	1	0	1236	90
86	55.471773	9.258883	1	0	1236	90
87	57.329482	10.261331	1	0	1236	90
88	56.179369	9.732322	1	0	1236	90
89	56.118338	8.836702	1	0	1236	90
90	55.001655	8.947571	1	0	1236	90
91	56.045046	9.681837	1	0	1236	90
92	56.332336	8.561671	1	0	1236	90
93	56.163142	8.693432	1	0	1236	90
94	56.305414	8.589541	1	0	1236	90
95	56.395749	10.237511	1	0	1236	90
96	56.243593	8.451861	1	0	1236	90
97	55.652481	9.269169	1	0	1236	90
98	56.999591	9.615508	1	0	1236	90
99	55.141424	9.283088	1	0	1236	90
100	55.723261	9.052804	1	0	1236	90
101	56.557762	8.964745	1	0	1236	90
102	56.748056	9.034976	1	0	1236	90
103	55.511834	9.538151	1	0	1236	90
104	56.666484	9.400330	1	0	1236	90
105	56.011210	8.429961	1	0	1236	90
106	56.390486	10.293962	1	0	1236	90
107	56.415097	9.327816	1	0	1236	90
108	55.608439	9.135657	1	0	1236	90
109	56.464984	9.874409	1	0	1236	90
110	55.087599	8.889825	1	0	1236	90
111	55.540936	9.609129	1	0	1236	90
112	56.541639	8.373853	1	0	1236	90
113	57.594087	10.334539	1	0	1236	90
114	55.657827	9.535872	1	0	1236	90
115	56.176493	9.985159	1	0	1236	90
116	57.004186	9.535658	1	0	1236	90
117	56.017633	9.819113	1	0	1236	90
118	56.540303	10.169434	1	0	1236	90
119	56.264333	9.392079	1	0	1236	90
120	55.974074	9.361628	1	0	1236	90
121	56.666811	10.205059	1	0	1236	90
122	55.407480	9.114603	1	0	1236	90
123	55.496834	8.722911	1	0	1236	90
124	56.408293	9.176385	1	0	1236	90
125	56.683416	9.911077	1	0	1236	90
126	55.086504	9.213221	1	0	1236	90
127	55.898428	9.804801	1	0	1236	90
128	56.029917	9.676182	1	0	1236	90
129	55.726927	9.828056	1	0	1236	90
130	57.120420	9.590950	1	0	1236	90
131	57.494832	10.020384	1	0	1236	90
132	57.292622	10.285349	1	0	1236	90
133	55.658444	9.233817	1	0	1236	90
134	56.831462	8.940950	1	0	1236	90
135	56.012528	9.262917	1	0	1236	90
136	57.140645	9.967950	1	0	1236	90
137	55.893491	9.904716	1	0	1236	90
138	57.110892	9.364477	1	0	1236	90
139	56.938245	9.188837	1	0	1236	90
140	57.079975	9.383427	1	0	1236	90
141	57.033412	9.921224	1	0	1236	90
142	56.581038	9.051244	1	0	1236	90
143	56.558478	8.709298	1	0	1236	90
144	55.060615	8.711395	1	0	1236	90
145	55.941465	8.709651	1	0	1236	90
146	56.665421	8.553613	1	0	1236	90
147	57.399910	10.243194	1	0	1236	90
148	56.618655	8.814993	1	0	1236	90
149	56.546325	9.492685	1	0	1236	90
150	57.118723	10.205213	1	0	1236	90
151	55.616121	9.721861	1	0	1236	90
152	56.804482	9.475697	1	0	1236	90
153	56.523636	8.569209	1	0	1236	90
154	56.346595	8.575602	1	0	1236	90
155	57.565787	9.968410	1	0	1236	90
156	56.063443	9.646195	1	0	1236	90
157	56.360213	8.711943	1	0	1236	90
158	56.456395	9.480107	1	0	1236	90
159	56.225991	8.740565	1	0	1236	90
160	56.079827	9.016582	1	0	1236	90
161	55.387159	8.891640	1	0	1236	90
162	54.998608	9.442045	1	0	1236	90
163	56.465959	9.958007	1	0	1236	90
164	55.638471	9.528875	1	0	1236	90
165	55.894241	9.005914	1	0	1236	90
166	55.015877	9.587019	1	0	1236	90
167	57.538104	10.287429	1	0	1236	90
168	56.940968	9.189737	1	0	1236	90
169	56.619580	9.678939	1	0	1236	90
170	55.696224	8.492835	1	0	1236	90
171	55.680382	8.671654	1	0	1236	90
172	55.791672	9.650517	1	0	1236	90
173	56.891708	9.374084	1	0	1236	90
174	55.721457	9.582133	1	0	1236	90
175	56.426814	9.840279	1	0	1236	90
176	55.579289	9.199807	1	0	1236	90
177	56.463269	10.049345	1	0	1236	90
178	56.194132	9.679486	1	0	1236	90
179	56.334464	10.115546	1	0	1236	90
180	55.195587	9.356381	1	0	1236	90
181	57.550318	10.409056	1	0	1236	90
182	55.383955	8.888527	1	0	1236	90
183	57.114502	10.118984	1	0	1236	90
184	56.740055	10.143761	1	0	1236	90
185	56.770638	8.902043	1	0	1236	90
186	55.678575	8.745473	1	0	1236	90
187	57.035894	8.943811	1	0	1236	90
188	56.150690	9.670442	1	0	1236	90
189	56.999126	9.265698	1	0	1236	90
190	57.219252	9.793943	1	0	1236	90
191	55.311110	9.310503	1	0	1236	90
192	55.058177	9.031831	1	0	1236	90
193	55.284358	9.215229	1	0	1236	90
194	56.831942	10.087276	1	0	1236	90
195	56.432410	9.929877	1	0	1236	90
196	54.936034	9.158110	1	0	1236	90
197	56.337417	10.514907	1	0	1236	90
198	55.908085	8.773467	1	0	1236	90
199	55.961416	9.086016	1	0	1236	90
200	55.236802	9.140651	1	0	1236	90
201	56.617145	9.192926	1	0	1236	90
202	57.283375	10.431108	1	0	1236	90
203	56.100881	8.386143	1	0	1236	90
204	56.707256	9.943572	1	0	1236	90
205	56.845938	8.883961	1	0	1236	90
206	55.207338	9.159767	1	0	1236	90
207	57.149261	9.908270	1	0	1236	90
208	55.569816	8.597732	1	0	1236	90
209	57.467074	10.420005	1	0	1236	90
210	57.375319	10.254422	1	0	1236	90
211	56.415028	9.085315	1	0	1236	90
212	57.051909	9.940894	1	0	1236	90
213	57.121037	9.850365	1	0	1236	90
214	56.757370	9.580416	1	0	1236	90
215	57.355683	9.767515	1	0	1236	90
216	56.786837	9.187189	1	0	1236	90
217	57.368757	9.811784	1	0	1236	90
218	55.457150	9.427004	1	0	1236	90
219	55.248255	8.937377	1	0	1236	90
220	56.730516	8.773389	1	0	1236	90
221	56.079227	10.145647	1	0	1236	90
222	55.867484	8.570092	1	0	1236	90
223	56.057530	8.828658	1	0	1236	90
224	56.996723	9.529547	1	0	1236	90
225	56.439751	9.079656	1	0	1236	90
226	56.598629	8.599652	1	0	1236	90
227	57.231988	10.159875	1	0	1236	90
228	56.727110	9.549875	1	0	1236	90
229	55.262024	9.087917	1	0	1236	90
230	55.766492	9.178134	1	0	1236	90
231	56.379512	10.154774	1	0	1236	90
232	55.973612	9.507505	1	0	1236	90
233	56.294144	9.480038	1	0	1236	90
234	57.130586	9.025015	1	0	1236	90
235	57.067324	8.563161	1	0	1236	90
236	54.959920	9.100198	1	0	1236	90
237	56.733593	9.579765	1	0	1236	90
238	57.343681	9.972913	1	0	1236	90
239	55.170729	9.195632	1	0	1236	90
240	56.491554	8.357743	1	0	1236	90
241	56.411872	10.454604	1	0	1236	90
242	56.331224	9.788246	1	0	1236	90
243	56.270953	10.138360	1	0	1236	90
244	55.643144	8.228933	1	0	1236	90
245	56.298096	9.783035	1	0	1236	90
246	55.740988	9.246033	1	0	1236	90
247	56.012180	9.091349	1	0	1236	90
248	55.765386	9.744420	1	0	1236	90
249	56.113185	9.109101	1	0	1236	90
250	57.090647	10.189071	1	0	1236	90
251	56.415773	9.153821	1	0	1236	90
252	55.736691	9.058249	1	0	1236	90
253	55.180529	9.217831	1	0	1236	90
254	56.215309	8.259060	1	0	1236	90
255	56.662226	8.498759	1	0	1236	90
256	54.945777	9.123902	1	0	1236	90
257	55.792152	9.162486	1	0	1236	90
258	56.735091	8.839059	1	0	1236	90
259	56.724537	9.808930	1	0	1236	90
260	56.413478	9.120691	1	0	1236	90
261	55.025051	9.176089	1	0	1236	90
262	56.383743	10.059290	1	0	1236	90
263	57.252574	10.064665	1	0	1236	90
264	56.263296	10.711840	1	0	1236	90
265	56.245854	10.157763	1	0	1236	90
266	55.786281	9.658956	1	0	1236	90
267	57.219239	10.095385	1	0	1236	90
268	57.159745	9.443412	1	0	1236	90
269	57.295452	9.666458	1	0	1236	90
270	56.415015	8.661575	1	0	1236	90
271	57.154807	9.917043	1	0	1236	90
272	56.271963	10.549775	1	0	1236	90
273	56.258660	9.870515	1	0	1236	90
274	56.518413	8.818444	1	0	1236	90
275	56.404150	9.511538	1	0	1236	90
276	55.546737	9.481766	1	0	1236	90
277	56.829891	9.185344	1	0	1236	90
278	55.018030	9.013960	1	0	1236	90
279	57.033972	8.731210	1	0	1236	90
280	56.252117	9.520032	1	0	1236	90
281	57.527892	10.011351	1	0	1236	90
282	56.247272	9.360218	1	0	1236	90
283	55.159386	9.473995	1	0	1236	90
284	57.190814	9.913067	1	0	1236	90
285	56.712330	9.973072	1	0	1236	90
286	56.596635	10.204399	1	0	1236	90
287	56.491796	8.949388	1	0	1236	90
288	56.102786	9.145356	1	0	1236	90
289	56.689374	8.947835	1	0	1236	90
290	56.782826	9.395806	1	0	1236	90
291	57.028099	9.787103	1	0	1236	90
292	56.305526	9.138402	1	0	1236	90
293	57.149705	9.805018	1	0	1236	90
294	57.409805	9.760144	1	0	1236	90
295	55.084345	9.025534	1	0	1236	90
296	56.522476	8.599077	1	0	1236	90
297	57.259473	9.925438	1	0	1236	90
298	55.868143	9.892762	1	0	1236	90
299	57.058255	9.697134	1	0	1236	90
300	55.647455	9.007182	1	0	1236	90
301	55.947540	9.648919	1	0	1236	90
302	55.807717	8.686941	1	0	1236	90
303	55.340284	9.095947	1	0	1236	90
304	56.105377	10.019529	1	0	1236	90
305	57.096761	9.516999	1	0	1236	90
306	57.057405	9.755443	1	0	1236	90
307	55.914144	10.190664	1	0	1236	90
308	54.924527	9.510986	1	0	1236	90
309	56.516921	8.983854	1	0	1236	90
310	57.283844	9.975111	1	0	1236	90
311	57.212930	10.275628	1	0	1236	90
312	56.979985	9.897518	1	0	1236	90
313	55.959934	9.332655	1	0	1236	90
314	56.959834	10.250238	1	0	1236	90
315	57.258592	9.861207	1	0	1236	90
316	56.717100	8.928042	1	0	1236	90
317	57.519241	10.083629	1	0	1236	90
318	57.320832	10.491826	1	0	1236	90
319	55.374354	8.688176	1	0	1236	90
320	56.595979	9.261871	1	0	1236	90
321	56.252653	10.060341	1	0	1236	90
322	55.838417	8.401580	1	0	1236	90
323	55.601639	9.574723	1	0	1236	90
324	56.462782	10.679498	1	0	1236	90
325	55.050319	8.946846	1	0	1236	90
326	55.882815	9.243697	1	0	1236	90
327	55.312275	8.831157	1	0	1236	90
328	56.581003	10.018222	1	0	1236	90
329	55.195645	9.509894	1	0	1236	90
330	55.991491	10.257139	1	0	1236	90
331	56.673675	9.114169	1	0	1236	90
332	57.124814	9.549203	1	0	1236	90
333	56.229642	9.358230	1	0	1236	90
334	56.632448	8.673818	1	0	1236	90
335	55.701661	8.709134	1	0	1236	90
336	56.716182	9.132862	1	0	1236	90
337	56.058787	9.218352	1	0	1236	90
338	56.364616	10.760547	1	0	1236	90
339	56.997101	10.256643	1	0	1236	90
340	56.500653	10.329926	1	0	1236	90
341	57.319770	9.891172	1	0	1236	90
342	56.202636	9.328315	1	0	1236	90
343	56.553758	8.885230	1	0	1236	90
344	55.678799	8.883985	1	0	1236	90
345	56.384253	9.379337	1	0	1236	90
346	56.450785	10.049540	1	0	1236	90
347	56.900888	8.507779	1	0	1236	90
348	56.047613	10.213853	1	0	1236	90
349	56.614739	9.283694	1	0	1236	90
350	55.579585	9.516998	1	0	1236	90
351	56.297850	10.811851	1	0	1236	90
352	56.641663	9.383168	1	0	1236	90
353	55.892259	9.349877	1	0	1236	90
354	55.621913	9.243276	1	0	1236	90
355	57.275214	10.504974	1	0	1236	90
