Exact5000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
						
0	55.179139	8.749196	0	0	1236	0
1	55.58866602	8.98256114	0	0	1236	0
2	56.11758898	8.77631721	0	0	1236	0
3	55.87980655	9.02069012	0	0	1236	0
4	56.46786022	10.15187434	0	0	1236	0
5	56.78868223	9.6314021	0	0	1236	0
6	55.09213876	9.41740446	0	0	1236	0
7	55.264818	9.402603	0	0	1236	0
8	57.724480	10.559290	1	0	1236	90
9	57.715010	10.530930	1	0	1236	90
10	57.598300	10.410380	1	0	1236	90
11	57.724480	10.559290	1	0	1236	90
12	57.715010	10.530930	1	0	1236	90
13	57.662010	10.465160	1	0	1236	90
14	57.724480	10.559290	1	0	1236	90
15	57.723910	10.592090	1	0	1236	90
16	57.693410	10.490460	1	0	1236	90
17	57.724480	10.559290	1	0	1236	90
18	57.625070	10.435480	1	0	1236	90
19	57.598300	10.410380	1	0	1236	90
20	57.598300	10.410380	1	0	1236	90
21	57.723910	10.592090	1	0	1236	90
22	57.693410	10.490460	1	0	1236	90
23	57.724480	10.559290	1	0	1236	90
24	57.722720	10.542720	1	0	1236	90
25	57.590670	10.408510	1	0	1236	90
26	57.598300	10.410380	1	0	1236	90
27	57.590670	10.408510	1	0	1236	90
28	57.662010	10.465160	1	0	1236	90
29	57.625070	10.435480	1	0	1236	90
30	57.590670	10.408510	1	0	1236	90
31	57.598300	10.410380	1	0	1236	90
32	57.724480	10.559290	1	0	1236	90
33	57.598300	10.410380	1	0	1236	90
34	57.715010	10.530930	1	0	1236	90
35	57.722720	10.542720	1	0	1236	90
36	57.722720	10.542720	1	0	1236	90
37	57.724480	10.559290	1	0	1236	90
38	57.662010	10.465160	1	0	1236	90
39	57.598300	10.410380	1	0	1236	90
40	57.715010	10.530930	1	0	1236	90
41	57.693410	10.490460	1	0	1236	90
42	57.723910	10.592090	1	0	1236	90
43	57.723910	10.592090	1	0	1236	90
44	57.566310	10.408940	1	0	1236	90
45	57.715010	10.530930	1	0	1236	90
46	57.566310	10.408940	1	0	1236	90
47	57.590670	10.408510	1	0	1236	90
48	57.590670	10.408510	1	0	1236	90
49	57.598300	10.410380	1	0	1236	90
50	57.723910	10.592090	1	0	1236	90
51	57.625070	10.435480	1	0	1236	90
52	57.590670	10.408510	1	0	1236	90
53	57.566310	10.408940	1	0	1236	90
54	57.662010	10.465160	1	0	1236	90
55	57.722720	10.542720	1	0	1236	90
56	57.662010	10.465160	1	0	1236	90
57	57.598300	10.410380	1	0	1236	90
58	57.662010	10.465160	1	0	1236	90
59	57.566310	10.408940	1	0	1236	90
60	57.722720	10.542720	1	0	1236	90
61	57.625070	10.435480	1	0	1236	90
62	57.598300	10.410380	1	0	1236	90
63	57.662010	10.465160	1	0	1236	90
64	57.662010	10.465160	1	0	1236	90
65	57.723910	10.592090	1	0	1236	90
66	57.566310	10.408940	1	0	1236	90
67	57.662010	10.465160	1	0	1236	90
68	57.722720	10.542720	1	0	1236	90
69	57.590670	10.408510	1	0	1236	90
70	57.590670	10.408510	1	0	1236	90
71	57.715010	10.530930	1	0	1236	90
72	57.662010	10.465160	1	0	1236	90
73	57.566310	10.408940	1	0	1236	90
74	57.715010	10.530930	1	0	1236	90
75	57.715010	10.530930	1	0	1236	90
76	57.566310	10.408940	1	0	1236	90
77	57.693410	10.490460	1	0	1236	90
78	57.722720	10.542720	1	0	1236	90
79	57.566310	10.408940	1	0	1236	90
80	57.590670	10.408510	1	0	1236	90
81	57.566310	10.408940	1	0	1236	90
82	57.566310	10.408940	1	0	1236	90
83	57.598300	10.410380	1	0	1236	90
84	57.662010	10.465160	1	0	1236	90
85	57.724480	10.559290	1	0	1236	90
86	57.566310	10.408940	1	0	1236	90
87	57.722720	10.542720	1	0	1236	90
88	57.724480	10.559290	1	0	1236	90
89	57.724480	10.559290	1	0	1236	90
90	57.625070	10.435480	1	0	1236	90
91	57.693410	10.490460	1	0	1236	90
92	57.625070	10.435480	1	0	1236	90
93	57.625070	10.435480	1	0	1236	90
94	57.693410	10.490460	1	0	1236	90
95	57.625070	10.435480	1	0	1236	90
96	57.598300	10.410380	1	0	1236	90
97	57.662010	10.465160	1	0	1236	90
98	57.693410	10.490460	1	0	1236	90
99	57.566310	10.408940	1	0	1236	90
100	57.715010	10.530930	1	0	1236	90
101	57.715010	10.530930	1	0	1236	90
102	57.625070	10.435480	1	0	1236	90
103	57.723910	10.592090	1	0	1236	90
104	57.566310	10.408940	1	0	1236	90
105	57.598300	10.410380	1	0	1236	90
106	57.723910	10.592090	1	0	1236	90
107	57.590670	10.408510	1	0	1236	90
108	57.662010	10.465160	1	0	1236	90
109	57.722720	10.542720	1	0	1236	90
110	57.722720	10.542720	1	0	1236	90
111	57.724480	10.559290	1	0	1236	90
112	57.693410	10.490460	1	0	1236	90
113	57.625070	10.435480	1	0	1236	90
114	57.723910	10.592090	1	0	1236	90
115	57.715010	10.530930	1	0	1236	90
116	57.598300	10.410380	1	0	1236	90
117	57.566310	10.408940	1	0	1236	90
118	57.566310	10.408940	1	0	1236	90
119	57.715010	10.530930	1	0	1236	90
120	57.723910	10.592090	1	0	1236	90
121	57.598300	10.410380	1	0	1236	90
122	57.715010	10.530930	1	0	1236	90
123	57.724480	10.559290	1	0	1236	90
124	57.724480	10.559290	1	0	1236	90
125	57.715010	10.530930	1	0	1236	90
126	57.598300	10.410380	1	0	1236	90
127	57.566310	10.408940	1	0	1236	90
128	57.693410	10.490460	1	0	1236	90
129	57.625070	10.435480	1	0	1236	90
130	57.662010	10.465160	1	0	1236	90
131	57.693410	10.490460	1	0	1236	90
132	57.566310	10.408940	1	0	1236	90
133	57.715010	10.530930	1	0	1236	90
134	57.662010	10.465160	1	0	1236	90
135	57.566310	10.408940	1	0	1236	90
136	57.715010	10.530930	1	0	1236	90
137	57.625070	10.435480	1	0	1236	90
138	57.722720	10.542720	1	0	1236	90
139	57.625070	10.435480	1	0	1236	90
140	57.722720	10.542720	1	0	1236	90
141	57.724480	10.559290	1	0	1236	90
142	57.590670	10.408510	1	0	1236	90
143	57.722720	10.542720	1	0	1236	90
144	57.724480	10.559290	1	0	1236	90
145	57.722720	10.542720	1	0	1236	90
146	57.715010	10.530930	1	0	1236	90
147	57.625070	10.435480	1	0	1236	90
148	57.723910	10.592090	1	0	1236	90
149	57.598300	10.410380	1	0	1236	90
150	57.590670	10.408510	1	0	1236	90
151	57.722720	10.542720	1	0	1236	90
152	57.625070	10.435480	1	0	1236	90
153	57.723910	10.592090	1	0	1236	90
154	57.722720	10.542720	1	0	1236	90
155	57.625070	10.435480	1	0	1236	90
156	57.722720	10.542720	1	0	1236	90
157	57.662010	10.465160	1	0	1236	90
158	57.723910	10.592090	1	0	1236	90
159	57.722720	10.542720	1	0	1236	90
160	57.723910	10.592090	1	0	1236	90
161	57.693410	10.490460	1	0	1236	90
162	57.722720	10.542720	1	0	1236	90
163	57.715010	10.530930	1	0	1236	90
164	57.590670	10.408510	1	0	1236	90
165	57.566310	10.408940	1	0	1236	90
166	57.723910	10.592090	1	0	1236	90
167	57.722720	10.542720	1	0	1236	90
168	57.724480	10.559290	1	0	1236	90
169	57.693410	10.490460	1	0	1236	90
170	57.723910	10.592090	1	0	1236	90
171	57.566310	10.408940	1	0	1236	90
172	57.625070	10.435480	1	0	1236	90
173	57.625070	10.435480	1	0	1236	90
174	57.566310	10.408940	1	0	1236	90
175	57.566310	10.408940	1	0	1236	90
176	57.723910	10.592090	1	0	1236	90
177	57.662010	10.465160	1	0	1236	90
178	57.723910	10.592090	1	0	1236	90
179	57.723910	10.592090	1	0	1236	90
180	57.722720	10.542720	1	0	1236	90
181	57.723910	10.592090	1	0	1236	90
182	57.590670	10.408510	1	0	1236	90
183	57.723910	10.592090	1	0	1236	90
184	57.598300	10.410380	1	0	1236	90
185	57.598300	10.410380	1	0	1236	90
186	57.722720	10.542720	1	0	1236	90
187	57.590670	10.408510	1	0	1236	90
188	57.590670	10.408510	1	0	1236	90
189	57.662010	10.465160	1	0	1236	90
190	57.590670	10.408510	1	0	1236	90
191	57.715010	10.530930	1	0	1236	90
192	57.662010	10.465160	1	0	1236	90
193	57.590670	10.408510	1	0	1236	90
194	57.723910	10.592090	1	0	1236	90
195	57.715010	10.530930	1	0	1236	90
196	57.662010	10.465160	1	0	1236	90
197	57.566310	10.408940	1	0	1236	90
198	57.715010	10.530930	1	0	1236	90
199	57.724480	10.559290	1	0	1236	90
200	57.723910	10.592090	1	0	1236	90
201	57.693410	10.490460	1	0	1236	90
202	57.590670	10.408510	1	0	1236	90
203	57.722720	10.542720	1	0	1236	90
204	57.693410	10.490460	1	0	1236	90
205	57.693410	10.490460	1	0	1236	90
206	57.715010	10.530930	1	0	1236	90
207	57.625070	10.435480	1	0	1236	90
208	57.598300	10.410380	1	0	1236	90
209	57.590670	10.408510	1	0	1236	90
210	57.662010	10.465160	1	0	1236	90
211	57.625070	10.435480	1	0	1236	90
212	57.625070	10.435480	1	0	1236	90
213	57.625070	10.435480	1	0	1236	90
214	57.625070	10.435480	1	0	1236	90
215	57.693410	10.490460	1	0	1236	90
216	57.723910	10.592090	1	0	1236	90
217	57.724480	10.559290	1	0	1236	90
218	57.693410	10.490460	1	0	1236	90
219	57.598300	10.410380	1	0	1236	90
220	57.662010	10.465160	1	0	1236	90
221	57.590670	10.408510	1	0	1236	90
222	57.590670	10.408510	1	0	1236	90
223	57.693410	10.490460	1	0	1236	90
224	57.662010	10.465160	1	0	1236	90
225	57.693410	10.490460	1	0	1236	90
226	57.724480	10.559290	1	0	1236	90
227	57.724480	10.559290	1	0	1236	90
228	57.590670	10.408510	1	0	1236	90
229	57.598300	10.410380	1	0	1236	90
230	57.566310	10.408940	1	0	1236	90
231	57.693410	10.490460	1	0	1236	90
232	57.722720	10.542720	1	0	1236	90
233	57.590670	10.408510	1	0	1236	90
234	57.693410	10.490460	1	0	1236	90
235	57.693410	10.490460	1	0	1236	90
236	57.662010	10.465160	1	0	1236	90
237	57.693410	10.490460	1	0	1236	90
238	57.590670	10.408510	1	0	1236	90
239	57.723910	10.592090	1	0	1236	90
240	57.722720	10.542720	1	0	1236	90
241	57.722720	10.542720	1	0	1236	90
242	57.598300	10.410380	1	0	1236	90
243	57.566310	10.408940	1	0	1236	90
244	57.715010	10.530930	1	0	1236	90
245	57.715010	10.530930	1	0	1236	90
246	57.693410	10.490460	1	0	1236	90
247	57.590670	10.408510	1	0	1236	90
248	57.693410	10.490460	1	0	1236	90
249	57.625070	10.435480	1	0	1236	90
250	57.693410	10.490460	1	0	1236	90
251	57.724480	10.559290	1	0	1236	90
252	57.715010	10.530930	1	0	1236	90
253	57.715010	10.530930	1	0	1236	90
254	57.723910	10.592090	1	0	1236	90
255	57.566310	10.408940	1	0	1236	90
256	57.662010	10.465160	1	0	1236	90
257	57.625070	10.435480	1	0	1236	90
258	57.566310	10.408940	1	0	1236	90
259	57.724480	10.559290	1	0	1236	90
260	57.723910	10.592090	1	0	1236	90
261	57.590670	10.408510	1	0	1236	90
262	57.722720	10.542720	1	0	1236	90
263	57.590670	10.408510	1	0	1236	90
264	57.566310	10.408940	1	0	1236	90
265	57.598300	10.410380	1	0	1236	90
266	57.590670	10.408510	1	0	1236	90
267	57.693410	10.490460	1	0	1236	90
268	57.722720	10.542720	1	0	1236	90
269	57.662010	10.465160	1	0	1236	90
270	57.566310	10.408940	1	0	1236	90
271	57.722720	10.542720	1	0	1236	90
272	57.590670	10.408510	1	0	1236	90
273	57.715010	10.530930	1	0	1236	90
274	57.566310	10.408940	1	0	1236	90
275	57.590670	10.408510	1	0	1236	90
276	57.723910	10.592090	1	0	1236	90
277	57.693410	10.490460	1	0	1236	90
278	57.722720	10.542720	1	0	1236	90
279	57.590670	10.408510	1	0	1236	90
280	57.693410	10.490460	1	0	1236	90
281	57.590670	10.408510	1	0	1236	90
282	57.566310	10.408940	1	0	1236	90
283	57.722720	10.542720	1	0	1236	90
284	57.693410	10.490460	1	0	1236	90
285	57.724480	10.559290	1	0	1236	90
286	57.566310	10.408940	1	0	1236	90
287	57.722720	10.542720	1	0	1236	90
288	57.662010	10.465160	1	0	1236	90
289	57.724480	10.559290	1	0	1236	90
290	57.723910	10.592090	1	0	1236	90
291	57.590670	10.408510	1	0	1236	90
292	57.598300	10.410380	1	0	1236	90
293	57.693410	10.490460	1	0	1236	90
294	57.662010	10.465160	1	0	1236	90
295	57.598300	10.410380	1	0	1236	90
296	57.598300	10.410380	1	0	1236	90
297	57.566310	10.408940	1	0	1236	90
298	57.566310	10.408940	1	0	1236	90
299	57.662010	10.465160	1	0	1236	90
300	57.590670	10.408510	1	0	1236	90
301	57.723910	10.592090	1	0	1236	90
302	57.598300	10.410380	1	0	1236	90
303	57.723910	10.592090	1	0	1236	90
304	57.590670	10.408510	1	0	1236	90
305	57.566310	10.408940	1	0	1236	90
306	57.625070	10.435480	1	0	1236	90
307	57.598300	10.410380	1	0	1236	90
308	57.693410	10.490460	1	0	1236	90
309	57.590670	10.408510	1	0	1236	90
310	57.625070	10.435480	1	0	1236	90
311	57.566310	10.408940	1	0	1236	90
312	57.625070	10.435480	1	0	1236	90
313	57.590670	10.408510	1	0	1236	90
314	57.723910	10.592090	1	0	1236	90
315	57.566310	10.408940	1	0	1236	90
316	57.662010	10.465160	1	0	1236	90
317	57.625070	10.435480	1	0	1236	90
318	57.590670	10.408510	1	0	1236	90
319	57.693410	10.490460	1	0	1236	90
320	57.715010	10.530930	1	0	1236	90
321	57.566310	10.408940	1	0	1236	90
322	57.724480	10.559290	1	0	1236	90
323	57.662010	10.465160	1	0	1236	90
324	57.598300	10.410380	1	0	1236	90
325	57.693410	10.490460	1	0	1236	90
326	57.625070	10.435480	1	0	1236	90
327	57.693410	10.490460	1	0	1236	90
328	57.715010	10.530930	1	0	1236	90
329	57.566310	10.408940	1	0	1236	90
330	57.625070	10.435480	1	0	1236	90
331	57.590670	10.408510	1	0	1236	90
332	57.715010	10.530930	1	0	1236	90
333	57.723910	10.592090	1	0	1236	90
334	57.715010	10.530930	1	0	1236	90
335	57.598300	10.410380	1	0	1236	90
336	57.625070	10.435480	1	0	1236	90
337	57.693410	10.490460	1	0	1236	90
338	57.598300	10.410380	1	0	1236	90
339	57.625070	10.435480	1	0	1236	90
340	57.724480	10.559290	1	0	1236	90
341	57.566310	10.408940	1	0	1236	90
342	57.723910	10.592090	1	0	1236	90
343	57.722720	10.542720	1	0	1236	90
344	57.598300	10.410380	1	0	1236	90
345	57.715010	10.530930	1	0	1236	90
346	57.724480	10.559290	1	0	1236	90
347	57.590670	10.408510	1	0	1236	90
348	57.722720	10.542720	1	0	1236	90
349	57.566310	10.408940	1	0	1236	90
350	57.566310	10.408940	1	0	1236	90
351	57.715010	10.530930	1	0	1236	90
352	57.724480	10.559290	1	0	1236	90
353	57.723910	10.592090	1	0	1236	90
354	57.566310	10.408940	1	0	1236	90
355	57.625070	10.435480	1	0	1236	90
