Mix500
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
						
0	55.179139	8.749196	0	0	1236	0
1	55.58866602	8.98256114	0	0	1236	0
2	56.11758898	8.77631721	0	0	1236	0
3	55.87980655	9.02069012	0	0	1236	0
4	56.46786022	10.15187434	0	0	1236	0
5	56.78868223	9.6314021	0	0	1236	0
6	55.09213876	9.41740446	0	0	1236	0
7	55.264818	9.402603	0	0	1236	0
8	55.361600	8.875338	1	0	1236	90
9	57.693410	10.490460	1	0	1236	90
10	56.612542	9.174884	1	0	1236	90
11	57.591620	9.965000	1	0	1236	90
12	56.410545	9.414650	1	0	1236	90
13	56.409710	10.872760	1	0	1236	90
14	57.420537	9.975215	1	0	1236	90
15	56.960460	8.636720	1	0	1236	90
16	56.618889	9.915746	1	0	1236	90
17	56.491830	8.597680	1	0	1236	90
18	55.580549	9.331045	1	0	1236	90
19	56.364680	8.620360	1	0	1236	90
20	54.989997	9.615690	1	0	1236	90
21	56.133200	8.974870	1	0	1236	90
22	57.450399	9.902850	1	0	1236	90
23	55.468190	8.762000	1	0	1236	90
24	56.158631	8.595614	1	0	1236	90
25	54.933320	9.257100	1	0	1236	90
26	56.861382	9.949013	1	0	1236	90
27	56.345690	8.348210	1	0	1236	90
28	56.436660	10.385183	1	0	1236	90
29	55.618030	8.488460	1	0	1236	90
30	55.936331	9.542790	1	0	1236	90
31	57.625070	10.435480	1	0	1236	90
32	56.354766	9.883364	1	0	1236	90
33	57.591200	9.967900	1	0	1236	90
34	56.704720	9.419306	1	0	1236	90
35	56.412570	10.879580	1	0	1236	90
36	56.558238	10.096176	1	0	1236	90
37	56.958270	8.624060	1	0	1236	90
38	56.296471	10.740011	1	0	1236	90
39	56.486790	8.612230	1	0	1236	90
40	55.404519	8.990992	1	0	1236	90
41	56.364680	8.620360	1	0	1236	90
42	57.391803	9.774113	1	0	1236	90
43	56.133200	8.974870	1	0	1236	90
44	56.888907	9.928780	1	0	1236	90
45	55.468380	8.765760	1	0	1236	90
46	55.300458	8.876987	1	0	1236	90
47	54.934270	9.257460	1	0	1236	90
48	57.037471	9.983068	1	0	1236	90
49	56.343710	8.345330	1	0	1236	90
50	56.434419	9.888000	1	0	1236	90
51	55.616720	8.486390	1	0	1236	90
52	55.933677	9.246686	1	0	1236	90
53	57.625070	10.435480	1	0	1236	90
54	57.031220	8.753391	1	0	1236	90
55	57.591620	9.965000	1	0	1236	90
56	55.934860	9.383780	1	0	1236	90
57	56.409060	10.872000	1	0	1236	90
58	56.041228	10.091874	1	0	1236	90
59	56.952890	8.688050	1	0	1236	90
60	55.866721	9.137096	1	0	1236	90
61	56.488030	8.612240	1	0	1236	90
62	55.903334	9.546445	1	0	1236	90
63	56.361460	8.606170	1	0	1236	90
64	56.347592	9.374696	1	0	1236	90
65	56.133330	8.977860	1	0	1236	90
66	56.570555	8.985060	1	0	1236	90
67	55.466160	8.730690	1	0	1236	90
68	57.259108	10.332637	1	0	1236	90
69	54.933780	9.257250	1	0	1236	90
70	56.118935	8.882922	1	0	1236	90
71	56.347830	8.350470	1	0	1236	90
72	56.931983	9.331982	1	0	1236	90
73	55.617440	8.487860	1	0	1236	90
74	56.828164	9.908317	1	0	1236	90
75	57.693410	10.490460	1	0	1236	90
76	56.640482	9.558598	1	0	1236	90
77	57.590930	9.968850	1	0	1236	90
78	56.734169	9.421656	1	0	1236	90
79	56.412780	10.880070	1	0	1236	90
80	56.288208	9.312177	1	0	1236	90
81	56.958790	8.646950	1	0	1236	90
82	56.494258	8.661423	1	0	1236	90
83	56.486790	8.612230	1	0	1236	90
84	57.031041	9.065961	1	0	1236	90
85	56.362750	8.618770	1	0	1236	90
86	57.148303	9.617846	1	0	1236	90
87	56.133330	8.977860	1	0	1236	90
88	56.653062	9.423395	1	0	1236	90
89	55.465440	8.720420	1	0	1236	90
90	55.936331	9.542790	1	0	1236	90
91	54.934460	9.257490	1	0	1236	90
92	55.832531	9.401280	1	0	1236	90
93	56.343710	8.345330	1	0	1236	90
94	57.081408	9.556883	1	0	1236	90
95	55.618030	8.488460	1	0	1236	90
96	56.371609	9.907137	1	0	1236	90
97	57.723910	10.592090	1	0	1236	90
98	57.060807	9.056770	1	0	1236	90
99	57.591780	9.962220	1	0	1236	90
100	56.118935	8.882922	1	0	1236	90
101	56.410470	10.874340	1	0	1236	90
102	56.148301	8.639743	1	0	1236	90
103	56.952020	8.588200	1	0	1236	90
104	55.700298	9.369527	1	0	1236	90
105	56.486790	8.612230	1	0	1236	90
106	57.233757	9.790845	1	0	1236	90
107	56.361680	8.616310	1	0	1236	90
108	57.031041	9.065961	1	0	1236	90
109	56.133570	8.971100	1	0	1236	90
110	55.823123	9.626369	1	0	1236	90
111	55.467380	8.749610	1	0	1236	90
112	55.957203	8.453160	1	0	1236	90
113	54.933320	9.257100	1	0	1236	90
114	57.033828	9.479442	1	0	1236	90
115	56.345320	8.347660	1	0	1236	90
116	56.418543	9.075456	1	0	1236	90
117	55.616280	8.485140	1	0	1236	90
118	56.998055	8.584692	1	0	1236	90
119	57.724480	10.559290	1	0	1236	90
120	55.991394	9.090956	1	0	1236	90
121	57.591370	9.967060	1	0	1236	90
122	56.510954	10.004426	1	0	1236	90
123	56.412570	10.879580	1	0	1236	90
124	55.550098	8.531250	1	0	1236	90
125	56.956890	8.614700	1	0	1236	90
126	56.338054	10.048419	1	0	1236	90
127	56.490910	8.606490	1	0	1236	90
128	55.763630	9.799614	1	0	1236	90
129	56.361410	8.613880	1	0	1236	90
130	55.177509	8.801489	1	0	1236	90
131	56.133200	8.974870	1	0	1236	90
132	56.773278	9.246619	1	0	1236	90
133	55.467880	8.757390	1	0	1236	90
134	56.434419	9.888000	1	0	1236	90
135	54.936290	9.258140	1	0	1236	90
136	56.131078	9.508659	1	0	1236	90
137	56.347830	8.350470	1	0	1236	90
138	57.524763	10.147593	1	0	1236	90
139	55.616030	8.484400	1	0	1236	90
140	56.998055	8.584692	1	0	1236	90
141	57.590670	10.408510	1	0	1236	90
142	57.420537	9.975215	1	0	1236	90
143	57.591200	9.967900	1	0	1236	90
144	55.997682	10.065361	1	0	1236	90
145	56.412570	10.879580	1	0	1236	90
146	57.141109	9.754891	1	0	1236	90
147	56.952020	8.588200	1	0	1236	90
148	56.432729	10.755389	1	0	1236	90
149	56.489280	8.611280	1	0	1236	90
150	56.057460	10.230196	1	0	1236	90
151	56.361820	8.610500	1	0	1236	90
152	56.172405	8.780423	1	0	1236	90
153	56.133420	8.972880	1	0	1236	90
154	55.842477	9.074276	1	0	1236	90
155	55.466160	8.730690	1	0	1236	90
156	57.464113	9.911614	1	0	1236	90
157	54.934460	9.257490	1	0	1236	90
158	55.300458	8.876987	1	0	1236	90
159	56.344220	8.346060	1	0	1236	90
160	57.129877	9.120794	1	0	1236	90
161	55.616030	8.484400	1	0	1236	90
162	56.390915	9.462164	1	0	1236	90
163	57.715010	10.530930	1	0	1236	90
164	55.981039	8.639183	1	0	1236	90
165	57.591470	9.966300	1	0	1236	90
166	57.464113	9.911614	1	0	1236	90
167	56.412570	10.879580	1	0	1236	90
168	56.454104	8.340469	1	0	1236	90
169	56.952890	8.679320	1	0	1236	90
170	56.562827	9.153182	1	0	1236	90
171	56.491510	8.600610	1	0	1236	90
172	57.017117	9.150875	1	0	1236	90
173	56.361820	8.610500	1	0	1236	90
174	55.354431	9.400414	1	0	1236	90
175	56.133570	8.971100	1	0	1236	90
176	57.260160	9.725026	1	0	1236	90
177	55.464930	8.712740	1	0	1236	90
178	56.429911	9.117061	1	0	1236	90
179	54.934270	9.257460	1	0	1236	90
180	55.933677	9.246686	1	0	1236	90
181	56.343620	8.345210	1	0	1236	90
182	57.433661	10.439042	1	0	1236	90
183	55.617810	8.488310	1	0	1236	90
184	56.984851	9.966829	1	0	1236	90
185	57.625070	10.435480	1	0	1236	90
186	56.118935	8.882922	1	0	1236	90
187	57.591620	9.965000	1	0	1236	90
188	55.400161	8.879775	1	0	1236	90
189	56.412570	10.879580	1	0	1236	90
190	56.415085	10.581730	1	0	1236	90
191	56.952020	8.588200	1	0	1236	90
192	56.010639	9.831274	1	0	1236	90
193	56.490010	8.610060	1	0	1236	90
194	57.197941	9.915102	1	0	1236	90
195	56.361820	8.610500	1	0	1236	90
196	57.056189	10.075974	1	0	1236	90
197	56.133190	8.974640	1	0	1236	90
198	55.688400	9.570963	1	0	1236	90
199	55.468380	8.765760	1	0	1236	90
200	56.158357	9.746175	1	0	1236	90
201	54.935820	9.257940	1	0	1236	90
202	56.500973	9.551458	1	0	1236	90
203	56.347830	8.350470	1	0	1236	90
204	55.853164	9.372364	1	0	1236	90
205	55.617440	8.487860	1	0	1236	90
206	56.313818	8.862503	1	0	1236	90
207	57.693410	10.490460	1	0	1236	90
208	55.397804	9.261727	1	0	1236	90
209	57.591370	9.967060	1	0	1236	90
210	56.434419	9.888000	1	0	1236	90
211	56.412570	10.879580	1	0	1236	90
212	56.517519	9.644755	1	0	1236	90
213	56.960460	8.636720	1	0	1236	90
214	54.975210	9.585109	1	0	1236	90
215	56.490010	8.610060	1	0	1236	90
216	57.466051	10.263728	1	0	1236	90
217	56.362750	8.618770	1	0	1236	90
218	56.653062	9.423395	1	0	1236	90
219	56.133570	8.971100	1	0	1236	90
220	55.907822	8.640916	1	0	1236	90
221	55.464500	8.706870	1	0	1236	90
222	56.714269	10.092936	1	0	1236	90
223	54.933780	9.257250	1	0	1236	90
224	55.634666	8.880710	1	0	1236	90
225	56.343730	8.344940	1	0	1236	90
226	57.306112	9.852731	1	0	1236	90
227	55.617440	8.487860	1	0	1236	90
228	56.702530	9.310190	1	0	1236	90
229	57.662010	10.465160	1	0	1236	90
230	57.565900	10.109911	1	0	1236	90
231	57.591810	9.962230	1	0	1236	90
232	56.998699	8.822577	1	0	1236	90
233	56.409060	10.872000	1	0	1236	90
234	57.420537	9.975215	1	0	1236	90
235	56.952020	8.588200	1	0	1236	90
236	57.017117	9.150875	1	0	1236	90
237	56.490620	8.608070	1	0	1236	90
238	55.670511	8.586363	1	0	1236	90
239	56.365320	8.620530	1	0	1236	90
240	56.414899	9.892726	1	0	1236	90
241	56.133570	8.971100	1	0	1236	90
242	56.477382	9.356646	1	0	1236	90
243	55.467880	8.757390	1	0	1236	90
244	56.131078	9.508659	1	0	1236	90
245	54.935040	9.257610	1	0	1236	90
246	56.390915	9.462164	1	0	1236	90
247	56.344220	8.346060	1	0	1236	90
248	55.997682	10.065361	1	0	1236	90
249	55.617230	8.487550	1	0	1236	90
250	56.454104	8.340469	1	0	1236	90
251	57.715010	10.530930	1	0	1236	90
252	56.213753	10.138610	1	0	1236	90
253	57.591370	9.967060	1	0	1236	90
254	55.894391	9.104768	1	0	1236	90
255	56.410470	10.874340	1	0	1236	90
256	56.618010	8.867960	1	0	1236	90
257	56.952890	8.679320	1	0	1236	90
258	56.509403	8.552762	1	0	1236	90
259	56.489280	8.611280	1	0	1236	90
260	57.197941	9.915102	1	0	1236	90
261	56.361810	8.607960	1	0	1236	90
262	56.384728	8.601867	1	0	1236	90
263	56.133640	8.969280	1	0	1236	90
264	56.786514	8.395976	1	0	1236	90
265	55.467380	8.749610	1	0	1236	90
266	56.684297	9.608478	1	0	1236	90
267	54.936320	9.257880	1	0	1236	90
268	56.167438	8.789997	1	0	1236	90
269	56.343620	8.345210	1	0	1236	90
270	56.071197	9.850900	1	0	1236	90
271	55.616180	8.484240	1	0	1236	90
272	56.167438	8.789997	1	0	1236	90
273	57.715010	10.530930	1	0	1236	90
274	55.987710	8.793734	1	0	1236	90
275	57.591470	9.966300	1	0	1236	90
276	56.390915	9.462164	1	0	1236	90
277	56.412570	10.879580	1	0	1236	90
278	56.335237	10.016843	1	0	1236	90
279	56.952890	8.679320	1	0	1236	90
280	55.902750	9.125012	1	0	1236	90
281	56.491830	8.597680	1	0	1236	90
282	57.031041	9.065961	1	0	1236	90
283	56.361810	8.607960	1	0	1236	90
284	55.420120	8.662861	1	0	1236	90
285	56.133190	8.974640	1	0	1236	90
286	56.698034	9.685544	1	0	1236	90
287	55.464930	8.712740	1	0	1236	90
288	56.384254	9.428682	1	0	1236	90
289	54.934810	9.257540	1	0	1236	90
290	56.028588	9.634843	1	0	1236	90
291	56.343620	8.345210	1	0	1236	90
292	56.302116	9.155259	1	0	1236	90
293	55.616280	8.485140	1	0	1236	90
294	56.374370	8.642751	1	0	1236	90
295	57.722720	10.542720	1	0	1236	90
296	56.582657	10.152163	1	0	1236	90
297	57.591800	9.962520	1	0	1236	90
298	56.881993	9.309952	1	0	1236	90
299	56.408450	10.871580	1	0	1236	90
300	56.226014	9.006627	1	0	1236	90
301	56.952890	8.679320	1	0	1236	90
302	56.494258	8.661423	1	0	1236	90
303	56.491500	8.601930	1	0	1236	90
304	55.596314	8.890996	1	0	1236	90
305	56.361460	8.606170	1	0	1236	90
306	56.243470	10.625945	1	0	1236	90
307	56.133570	8.971100	1	0	1236	90
308	55.173727	9.493549	1	0	1236	90
309	55.464770	8.706800	1	0	1236	90
310	55.177509	8.801489	1	0	1236	90
311	54.936320	9.257880	1	0	1236	90
312	55.550098	8.531250	1	0	1236	90
313	56.343620	8.345210	1	0	1236	90
314	55.858711	9.313356	1	0	1236	90
315	55.616030	8.484400	1	0	1236	90
316	56.778204	8.909681	1	0	1236	90
317	57.724480	10.559290	1	0	1236	90
318	56.832601	8.466928	1	0	1236	90
319	57.591780	9.962220	1	0	1236	90
320	54.911092	9.080287	1	0	1236	90
321	56.412700	10.880130	1	0	1236	90
322	55.361600	8.875338	1	0	1236	90
323	56.952890	8.688050	1	0	1236	90
324	56.970739	9.726601	1	0	1236	90
325	56.491300	8.601540	1	0	1236	90
326	56.704720	9.419306	1	0	1236	90
327	56.364680	8.620360	1	0	1236	90
328	55.683167	9.093976	1	0	1236	90
329	56.133200	8.974870	1	0	1236	90
330	56.998055	8.584692	1	0	1236	90
331	55.468380	8.765760	1	0	1236	90
332	56.573685	8.752182	1	0	1236	90
333	54.934810	9.257540	1	0	1236	90
334	56.650309	8.664440	1	0	1236	90
335	56.347280	8.349970	1	0	1236	90
336	54.950479	9.098693	1	0	1236	90
337	55.617810	8.488310	1	0	1236	90
338	57.260160	9.725026	1	0	1236	90
339	57.662010	10.465160	1	0	1236	90
340	55.404519	8.990992	1	0	1236	90
341	57.591750	9.963380	1	0	1236	90
342	56.771457	9.198023	1	0	1236	90
343	56.412700	10.880130	1	0	1236	90
344	56.534550	9.877583	1	0	1236	90
345	56.958270	8.624060	1	0	1236	90
346	55.584633	9.085340	1	0	1236	90
347	56.491830	8.597680	1	0	1236	90
348	56.803854	9.363218	1	0	1236	90
349	56.361820	8.610500	1	0	1236	90
350	56.382740	8.899848	1	0	1236	90
351	56.133190	8.974640	1	0	1236	90
352	56.998699	8.822577	1	0	1236	90
353	55.468380	8.765760	1	0	1236	90
354	56.068545	9.574551	1	0	1236	90
355	54.933320	9.257100	1	0	1236	90
