Mix5000
 
VEHICLE
NUMBER     CAPACITY
  8           1


CUSTOMER						
CUST NO,   XCOORD,	YCOORD,      DEMAND  READY TIME DUE DATE SERVICE TIME   
						
0	55.179139	8.749196	0	0	1236	0
1	55.58866602	8.98256114	0	0	1236	0
2	56.11758898	8.77631721	0	0	1236	0
3	55.87980655	9.02069012	0	0	1236	0
4	56.46786022	10.15187434	0	0	1236	0
5	56.78868223	9.6314021	0	0	1236	0
6	55.09213876	9.41740446	0	0	1236	0
7	55.264818	9.402603	0	0	1236	0
8	56.649092	8.809515	1	0	1236	90
9	57.662010	10.465160	1	0	1236	90
10	56.443471	10.029068	1	0	1236	90
11	57.591750	9.963380	1	0	1236	90
12	57.284269	9.968798	1	0	1236	90
13	56.411800	10.877340	1	0	1236	90
14	56.326048	10.668494	1	0	1236	90
15	56.958270	8.624060	1	0	1236	90
16	56.236720	9.010331	1	0	1236	90
17	56.491500	8.601930	1	0	1236	90
18	56.715970	9.552952	1	0	1236	90
19	56.365310	8.620900	1	0	1236	90
20	57.416367	10.141189	1	0	1236	90
21	56.132990	8.976180	1	0	1236	90
22	57.105130	9.503610	1	0	1236	90
23	55.464770	8.706800	1	0	1236	90
24	56.051080	9.805196	1	0	1236	90
25	54.934270	9.257460	1	0	1236	90
26	57.121748	9.344032	1	0	1236	90
27	56.347830	8.350470	1	0	1236	90
28	56.633466	9.371845	1	0	1236	90
29	55.617440	8.487860	1	0	1236	90
30	56.877022	8.923721	1	0	1236	90
31	57.590670	10.408510	1	0	1236	90
32	57.242050	10.041010	1	0	1236	90
33	57.591620	9.965000	1	0	1236	90
34	55.806311	9.155797	1	0	1236	90
35	56.408000	10.871420	1	0	1236	90
36	56.129589	9.683575	1	0	1236	90
37	56.958270	8.624060	1	0	1236	90
38	57.549194	10.101686	1	0	1236	90
39	56.491510	8.600610	1	0	1236	90
40	56.078332	8.602712	1	0	1236	90
41	56.365320	8.620530	1	0	1236	90
42	56.947547	8.881631	1	0	1236	90
43	56.133330	8.977860	1	0	1236	90
44	56.090991	9.516045	1	0	1236	90
45	55.467380	8.749610	1	0	1236	90
46	55.009559	9.350792	1	0	1236	90
47	54.932990	9.256970	1	0	1236	90
48	56.292160	10.131014	1	0	1236	90
49	56.344220	8.346060	1	0	1236	90
50	55.395690	9.500582	1	0	1236	90
51	55.616280	8.485140	1	0	1236	90
52	55.783749	8.598427	1	0	1236	90
53	57.625070	10.435480	1	0	1236	90
54	55.716716	9.174398	1	0	1236	90
55	57.591800	9.962520	1	0	1236	90
56	57.600676	10.301969	1	0	1236	90
57	56.408000	10.871420	1	0	1236	90
58	56.771537	9.034769	1	0	1236	90
59	56.960460	8.636720	1	0	1236	90
60	55.961035	9.966023	1	0	1236	90
61	56.491830	8.597680	1	0	1236	90
62	56.830658	9.733011	1	0	1236	90
63	56.365310	8.620900	1	0	1236	90
64	56.542039	10.300393	1	0	1236	90
65	56.133630	8.968230	1	0	1236	90
66	54.910946	8.993247	1	0	1236	90
67	55.468380	8.765760	1	0	1236	90
68	57.397144	10.192963	1	0	1236	90
69	54.935820	9.257940	1	0	1236	90
70	55.475691	9.377820	1	0	1236	90
71	56.343620	8.345210	1	0	1236	90
72	56.692463	9.154002	1	0	1236	90
73	55.618220	8.488570	1	0	1236	90
74	56.507884	10.358853	1	0	1236	90
75	57.590670	10.408510	1	0	1236	90
76	56.321830	10.249505	1	0	1236	90
77	57.591470	9.966300	1	0	1236	90
78	56.613860	9.744742	1	0	1236	90
79	56.409060	10.872000	1	0	1236	90
80	54.930388	9.231935	1	0	1236	90
81	56.955480	8.593470	1	0	1236	90
82	55.932409	9.396488	1	0	1236	90
83	56.490910	8.606490	1	0	1236	90
84	56.870952	8.973805	1	0	1236	90
85	56.361810	8.607960	1	0	1236	90
86	56.321951	8.985211	1	0	1236	90
87	56.133640	8.969280	1	0	1236	90
88	56.074995	9.665600	1	0	1236	90
89	55.467880	8.757390	1	0	1236	90
90	55.307580	8.982487	1	0	1236	90
91	54.936290	9.258140	1	0	1236	90
92	55.868627	9.283679	1	0	1236	90
93	56.343620	8.345210	1	0	1236	90
94	56.365573	10.431354	1	0	1236	90
95	55.617110	8.487290	1	0	1236	90
96	56.422329	10.772013	1	0	1236	90
97	57.625070	10.435480	1	0	1236	90
98	55.902190	9.178849	1	0	1236	90
99	57.591750	9.963380	1	0	1236	90
100	55.485563	9.321967	1	0	1236	90
101	56.411800	10.877340	1	0	1236	90
102	56.773559	8.857714	1	0	1236	90
103	56.958790	8.646950	1	0	1236	90
104	56.936828	9.225271	1	0	1236	90
105	56.489280	8.611280	1	0	1236	90
106	55.217464	9.288921	1	0	1236	90
107	56.361820	8.610500	1	0	1236	90
108	56.224483	8.311575	1	0	1236	90
109	56.133330	8.977860	1	0	1236	90
110	56.422078	10.358833	1	0	1236	90
111	55.464770	8.706800	1	0	1236	90
112	56.207537	9.628020	1	0	1236	90
113	54.934810	9.257540	1	0	1236	90
114	55.298935	9.085623	1	0	1236	90
115	56.347830	8.350470	1	0	1236	90
116	55.942370	9.304682	1	0	1236	90
117	55.618030	8.488460	1	0	1236	90
118	56.311817	9.147899	1	0	1236	90
119	57.625070	10.435480	1	0	1236	90
120	57.043376	9.630059	1	0	1236	90
121	57.590570	9.969820	1	0	1236	90
122	56.549150	9.086285	1	0	1236	90
123	56.409710	10.872760	1	0	1236	90
124	56.898925	9.825428	1	0	1236	90
125	56.958790	8.646950	1	0	1236	90
126	56.732438	9.448505	1	0	1236	90
127	56.490620	8.608070	1	0	1236	90
128	55.619044	8.765642	1	0	1236	90
129	56.361460	8.606170	1	0	1236	90
130	56.627078	10.260312	1	0	1236	90
131	56.133330	8.977860	1	0	1236	90
132	57.241026	10.189970	1	0	1236	90
133	55.465440	8.720420	1	0	1236	90
134	55.137568	9.366919	1	0	1236	90
135	54.933320	9.257100	1	0	1236	90
136	56.386533	8.605617	1	0	1236	90
137	56.348150	8.350700	1	0	1236	90
138	56.513459	9.286643	1	0	1236	90
139	55.616180	8.484240	1	0	1236	90
140	56.984631	9.565304	1	0	1236	90
141	57.715010	10.530930	1	0	1236	90
142	57.309104	10.329058	1	0	1236	90
143	57.591370	9.967060	1	0	1236	90
144	55.673806	9.229708	1	0	1236	90
145	56.412390	10.878980	1	0	1236	90
146	54.939392	9.268765	1	0	1236	90
147	56.955480	8.593470	1	0	1236	90
148	56.317361	8.347591	1	0	1236	90
149	56.490010	8.610060	1	0	1236	90
150	57.361409	10.096921	1	0	1236	90
151	56.365310	8.620900	1	0	1236	90
152	56.426060	10.296754	1	0	1236	90
153	56.133330	8.977860	1	0	1236	90
154	56.540655	8.267228	1	0	1236	90
155	55.468380	8.765760	1	0	1236	90
156	56.428817	8.718904	1	0	1236	90
157	54.933320	9.257100	1	0	1236	90
158	56.865417	9.659021	1	0	1236	90
159	56.345690	8.348210	1	0	1236	90
160	56.520029	9.382339	1	0	1236	90
161	55.618220	8.488570	1	0	1236	90
162	55.638537	9.361577	1	0	1236	90
163	57.722720	10.542720	1	0	1236	90
164	56.784458	9.578090	1	0	1236	90
165	57.591470	9.966300	1	0	1236	90
166	55.784935	9.563274	1	0	1236	90
167	56.409060	10.872000	1	0	1236	90
168	56.021812	10.226916	1	0	1236	90
169	56.958790	8.646950	1	0	1236	90
170	57.570108	10.383803	1	0	1236	90
171	56.488030	8.612240	1	0	1236	90
172	56.382357	9.627688	1	0	1236	90
173	56.364680	8.620360	1	0	1236	90
174	55.493539	8.943870	1	0	1236	90
175	56.133200	8.974870	1	0	1236	90
176	55.452114	9.566809	1	0	1236	90
177	55.467380	8.749610	1	0	1236	90
178	55.851670	9.094618	1	0	1236	90
179	54.934810	9.257540	1	0	1236	90
180	56.622503	9.632729	1	0	1236	90
181	56.348150	8.350700	1	0	1236	90
182	56.684907	9.709054	1	0	1236	90
183	55.617810	8.488310	1	0	1236	90
184	57.170527	9.582842	1	0	1236	90
185	57.566310	10.408940	1	0	1236	90
186	55.759086	9.571634	1	0	1236	90
187	57.590570	9.969820	1	0	1236	90
188	54.948796	9.195449	1	0	1236	90
189	56.408000	10.871420	1	0	1236	90
190	55.368197	9.592601	1	0	1236	90
191	56.960460	8.636720	1	0	1236	90
192	56.306980	8.966307	1	0	1236	90
193	56.491830	8.597680	1	0	1236	90
194	55.876052	9.902656	1	0	1236	90
195	56.363880	8.619940	1	0	1236	90
196	55.065614	8.769941	1	0	1236	90
197	56.133200	8.974870	1	0	1236	90
198	55.431841	8.665202	1	0	1236	90
199	55.467380	8.749610	1	0	1236	90
200	56.999721	9.648016	1	0	1236	90
201	54.936290	9.258140	1	0	1236	90
202	56.116536	9.284272	1	0	1236	90
203	56.347280	8.349970	1	0	1236	90
204	55.470942	9.608626	1	0	1236	90
205	55.617810	8.488310	1	0	1236	90
206	56.625204	8.569936	1	0	1236	90
207	57.724480	10.559290	1	0	1236	90
208	56.887086	8.830189	1	0	1236	90
209	57.591780	9.962220	1	0	1236	90
210	57.188037	10.207329	1	0	1236	90
211	56.410470	10.874340	1	0	1236	90
212	56.162885	9.278370	1	0	1236	90
213	56.952890	8.688050	1	0	1236	90
214	56.673556	9.312878	1	0	1236	90
215	56.486790	8.612230	1	0	1236	90
216	56.920798	8.472456	1	0	1236	90
217	56.361680	8.616310	1	0	1236	90
218	55.691942	9.559543	1	0	1236	90
219	56.132840	8.977710	1	0	1236	90
220	56.915368	9.028080	1	0	1236	90
221	55.464500	8.706870	1	0	1236	90
222	55.311342	9.079002	1	0	1236	90
223	54.934270	9.257460	1	0	1236	90
224	55.496404	8.946934	1	0	1236	90
225	56.348150	8.350700	1	0	1236	90
226	56.602405	10.045179	1	0	1236	90
227	55.616280	8.485140	1	0	1236	90
228	56.197447	10.499041	1	0	1236	90
229	57.566310	10.408940	1	0	1236	90
230	56.746762	8.935055	1	0	1236	90
231	57.591200	9.967900	1	0	1236	90
232	55.504108	8.463706	1	0	1236	90
233	56.408450	10.871580	1	0	1236	90
234	55.608494	9.225126	1	0	1236	90
235	56.955080	8.669790	1	0	1236	90
236	56.020327	10.021910	1	0	1236	90
237	56.488030	8.612240	1	0	1236	90
238	56.210642	8.707798	1	0	1236	90
239	56.361680	8.616310	1	0	1236	90
240	55.344261	9.587259	1	0	1236	90
241	56.133190	8.974640	1	0	1236	90
242	56.214122	9.035371	1	0	1236	90
243	55.467880	8.757390	1	0	1236	90
244	56.624719	9.855460	1	0	1236	90
245	54.936290	9.258140	1	0	1236	90
246	57.015758	8.856461	1	0	1236	90
247	56.345320	8.347660	1	0	1236	90
248	56.583471	9.196386	1	0	1236	90
249	55.616280	8.485140	1	0	1236	90
250	55.444013	8.665453	1	0	1236	90
251	57.715010	10.530930	1	0	1236	90
252	56.197773	9.484672	1	0	1236	90
253	57.591750	9.963380	1	0	1236	90
254	55.535929	8.978740	1	0	1236	90
255	56.412700	10.880130	1	0	1236	90
256	55.383904	9.073193	1	0	1236	90
257	56.956890	8.614700	1	0	1236	90
258	55.668343	8.739968	1	0	1236	90
259	56.491300	8.601540	1	0	1236	90
260	56.919667	8.912764	1	0	1236	90
261	56.361680	8.616310	1	0	1236	90
262	57.018120	9.258851	1	0	1236	90
263	56.133640	8.969280	1	0	1236	90
264	55.622994	9.558436	1	0	1236	90
265	55.468380	8.765760	1	0	1236	90
266	56.780067	8.730619	1	0	1236	90
267	54.934460	9.257490	1	0	1236	90
268	55.724238	9.036585	1	0	1236	90
269	56.347830	8.350470	1	0	1236	90
270	56.116536	9.284272	1	0	1236	90
271	55.617230	8.487550	1	0	1236	90
272	56.040531	8.930628	1	0	1236	90
273	57.715010	10.530930	1	0	1236	90
274	55.938077	9.049045	1	0	1236	90
275	57.591800	9.962520	1	0	1236	90
276	55.879926	8.656945	1	0	1236	90
277	56.412700	10.880130	1	0	1236	90
278	57.182516	9.525455	1	0	1236	90
279	56.958270	8.624060	1	0	1236	90
280	55.937989	9.228183	1	0	1236	90
281	56.491830	8.597680	1	0	1236	90
282	54.970073	8.939720	1	0	1236	90
283	56.361810	8.607960	1	0	1236	90
284	56.917925	9.899410	1	0	1236	90
285	56.133330	8.977860	1	0	1236	90
286	57.297546	9.770900	1	0	1236	90
287	55.467880	8.757390	1	0	1236	90
288	56.735653	9.387599	1	0	1236	90
289	54.936320	9.257880	1	0	1236	90
290	56.518004	10.129535	1	0	1236	90
291	56.343730	8.344940	1	0	1236	90
292	55.451216	9.072652	1	0	1236	90
293	55.616720	8.486390	1	0	1236	90
294	56.645248	9.845829	1	0	1236	90
295	57.625070	10.435480	1	0	1236	90
296	56.465567	10.148160	1	0	1236	90
297	57.591620	9.965000	1	0	1236	90
298	56.657879	10.061658	1	0	1236	90
299	56.412570	10.879580	1	0	1236	90
300	55.548766	9.564619	1	0	1236	90
301	56.960460	8.636720	1	0	1236	90
302	56.110643	8.857323	1	0	1236	90
303	56.491830	8.597680	1	0	1236	90
304	57.355801	10.152946	1	0	1236	90
305	56.362750	8.618770	1	0	1236	90
306	55.540451	9.376404	1	0	1236	90
307	56.132840	8.977710	1	0	1236	90
308	57.246153	9.685985	1	0	1236	90
309	55.465440	8.720420	1	0	1236	90
310	56.930518	8.450514	1	0	1236	90
311	54.936290	9.258140	1	0	1236	90
312	56.825881	8.988355	1	0	1236	90
313	56.345320	8.347660	1	0	1236	90
314	56.087268	8.659656	1	0	1236	90
315	55.616280	8.485140	1	0	1236	90
316	56.301442	10.142953	1	0	1236	90
317	57.724480	10.559290	1	0	1236	90
318	56.163036	9.361618	1	0	1236	90
319	57.591470	9.966300	1	0	1236	90
320	57.026743	9.824800	1	0	1236	90
321	56.409710	10.872760	1	0	1236	90
322	57.703248	10.525636	1	0	1236	90
323	56.957890	8.602450	1	0	1236	90
324	55.297968	8.976188	1	0	1236	90
325	56.491510	8.600610	1	0	1236	90
326	56.302814	9.887981	1	0	1236	90
327	56.361410	8.613880	1	0	1236	90
328	56.059888	9.273855	1	0	1236	90
329	56.132990	8.976180	1	0	1236	90
330	55.831180	8.418434	1	0	1236	90
331	55.466160	8.730690	1	0	1236	90
332	56.511244	10.730413	1	0	1236	90
333	54.936320	9.257880	1	0	1236	90
334	56.351017	9.536446	1	0	1236	90
335	56.345320	8.347660	1	0	1236	90
336	56.109591	8.674566	1	0	1236	90
337	55.616280	8.485140	1	0	1236	90
338	55.393281	8.778799	1	0	1236	90
339	57.693410	10.490460	1	0	1236	90
340	56.798518	9.484586	1	0	1236	90
341	57.590570	9.969820	1	0	1236	90
342	56.066586	9.460055	1	0	1236	90
343	56.409710	10.872760	1	0	1236	90
344	57.181511	10.224112	1	0	1236	90
345	56.952020	8.588200	1	0	1236	90
346	55.009516	9.187246	1	0	1236	90
347	56.491500	8.601930	1	0	1236	90
348	56.423727	8.680204	1	0	1236	90
349	56.361460	8.606170	1	0	1236	90
350	56.404370	9.434158	1	0	1236	90
351	56.133200	8.974870	1	0	1236	90
352	56.216445	10.225564	1	0	1236	90
353	55.466160	8.730690	1	0	1236	90
354	56.028540	8.894450	1	0	1236	90
355	54.936320	9.257880	1	0	1236	90
